ID,Affect, Article, Cause, Certain, Cogproc, Discrep, Insight, Motion, Negate, Negemo, They, SheHe, Prep, Ppron, Posemo, I, We, See, Hear, Social, Space, Tentat, Time, Conj, Excl, Incl, FocusPresent, FocusFuture, FocusPast, Differ, Reward, Risk, Quant, Compare, Swear, Netspeak, Interrog, You,Conj, Affiliation, Power,NN, NNP, PRP, PRP$, WP, DT, WDT, CD, RB, UH, VB, JJ, VBD, VBG, VBN, VBP, VBZ, MD,avg word length,Content Diversity,noun phrase count,noun phrase avg length,redundancy,sentences,words,big words,words captured %,syllables,syllables per word,flesh kincaid,fog index,smog index,avg words per sentence,NP avg length,stop words %,capital words,label,,
146,4,2,1,0,3,0,1,1,1,4,0,0,2,4,0,4,0,0,0,0,2,0,2,2,0,0,1,0,3,1,0,0,0,0,1,0,0,0,2,0,0,5,1,0,1,0,2,0,0,2,0,0,2,3,1,0,0,0,3,1,4.21875,0,0.709677419,8,2.125,0.941176471,2,32,10,0.005717725,43,1.34375,6.50625,8.9,8.841846275,16,2.125,0.451612903,8,0
147,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.75,1,1,0,0,1,1,4,2,0.000601866,7,1.75,6.62,11.6,8.841846275,4,0,0.333333333,1,0
148,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.75,1,1,0,0,1,1,4,2,0.000601866,7,1.75,6.62,11.6,8.841846275,4,0,0.333333333,1,0
149,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3.454545455,0,1,6,1,1.333333333,1,11,2,0.001203732,11,1,0.5,4.4,3.1291,11,1,0.5,5,1
150,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,1,1,2,0.333333333,1,5,1,0.000601866,7,1.4,2.88,2,3.1291,5,2,0.25,1,0
151,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,1,1,2,2,0.8,2,7,0,0.000902799,8,1.142857143,-0.739285714,1.4,3.1291,3.5,2,0.285714286,0,0
152,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.166666667,1,1,1,2,2,1,6,1,0.001504664,7,1.166666667,0.516666667,2.4,3.1291,6,2,0.666666667,0,0
153,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0.833333333,2,2,0.5,1,6,0,0.000902799,6,1,-1.45,2.4,3.1291,6,2,0.333333333,0,0
154,1,0,1,0,2,0,0,0,0,0,0,0,2,2,1,2,0,0,1,1,0,0,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,4,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3.785714286,0,0.928571429,2,1.5,1.5,2,14,1,0.002708396,18,1.285714286,2.311428571,2.8,3.1291,7,1.5,0.571428571,1,0
155,2,1,0,1,3,2,0,0,0,1,0,0,3,2,1,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,3,0,0,0,0,4,0,1,0,0,1,1,0,1,0,0,1,0,0,4.166666667,0,0.888888889,5,1.8,0.818181818,2,18,2,0.003310262,21,1.166666667,1.686666667,3.6,3.1291,9,1.8,0.388888889,3,0
156,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,0.5,1,6,0,0.001203732,6,1,-1.45,2.4,3.1291,6,1,0.5,0,0
157,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.666666667,1,1,1,3,0.5,1,3,1,0.000601866,4,1.333333333,1.313333333,1.2,3.1291,3,3,0.333333333,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.428571429,1,1,2,1.5,1,1,7,0,0.000601866,7,1,-1.06,2.8,3.1291,7,1.5,0.4,1,0
159,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,2,0,1,3,0,0.000601866,3,1,-2.62,1.2,3.1291,3,2,0,0,0
160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,1,1,1,0.000300933,2,2,8.4,0.4,3.1291,1,0,0,0,0
161,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,1,1,0,0,1.333333333,1,7,2,0.001203732,7,1,-1.06,2.8,3.1291,7,0,0.4,0,1
162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5,1,1,1,2,0,1,2,0,0.000300933,2,1,-3.01,0.8,3.1291,2,2,0,0,0
163,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.6,1,1,1,2,0.666666667,1,5,2,0.000902799,7,1.4,2.88,2,3.1291,5,2,0.4,0,0
164,0,0,1,0,5,0,1,0,0,0,0,0,4,4,0,4,0,1,1,1,2,2,2,4,2,0,4,1,1,2,1,0,0,2,0,1,2,0,4,0,0,3,0,2,0,0,1,0,0,2,0,3,1,0,0,0,1,1,2,1,3.838709677,0,0.833333333,5,1.6,1.1875,2,31,1,0.006319591,34,1.096774194,3.396935484,6.2,3.1291,15.5,1.6,0.466666667,0,0
165,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,3.142857143,1,1,2,1.5,0.75,2,7,1,0.00210653,8,1.142857143,-0.739285714,1.4,3.1291,3.5,1.5,0.428571429,6,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8,1,1,2,1.5,0.25,1,5,0,0.000601866,7,1.4,2.88,2,3.1291,5,1.5,0.2,0,0
167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3.4,1,1,2,1,0.25,1,5,1,0.000601866,6,1.2,0.52,2,3.1291,5,1,0.2,0,0
168,1,1,0,0,1,0,0,1,0,0,0,0,2,1,1,1,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,3,0,0,0,0,3,0,0,2,0,0,2,1,0,0,0,0,0,0,4.214285714,1,1,2,3,1.166666667,2,14,1,0.003009329,16,1.142857143,0.625714286,5.657142857,7.16862163,7,3,0.571428571,1,0
169,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,1,1,2,1.5,1,1,6,1,0.000601866,6,1,-1.45,2.4,3.1291,6,1.5,0.5,0,1
170,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,4.454545455,0,0.909090909,2,2,1.166666667,1,11,4,0.002407463,17,1.545454545,6.936363636,11.67272727,11.20814326,11,2,0.454545455,3,0
171,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.75,1,1,1,1,2,1,8,1,0.001504664,9,1.125,0.805,3.2,3.1291,8,1,0.666666667,0,0
172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333,1,1,0,0,2,1,3,0,0.000601866,3,1,-2.62,1.2,3.1291,3,0,0.666666667,1,0
173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5.375,1,1,4,2,0,2,8,2,0,14,1.75,6.62,1.6,3.1291,4,2,0,1,0
174,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3.75,1,1,1,2,1,1,8,1,0.001504664,10,1.25,2.28,3.2,3.1291,8,2,0.5,1,0
175,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,2,1.5,1,1,4,2,0.000601866,6,1.5,3.67,1.6,3.1291,4,1.5,0.5,4,1
176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,1,3,5.333333333,0.333333333,2,18,1,0.000601866,19,1.055555556,0.375555556,3.6,3.1291,9,5.333333333,0.25,0,0
177,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,0.5,1,3,1,0.000601866,5,1.666666667,5.246666667,14.53333333,8.841846275,3,0,0.333333333,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,1,0,0.000300933,1,1,-3.4,0.4,3.1291,1,0,0,0,0
179,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3.916666667,1,1,4,2.25,1,2,12,1,0.001504664,14,1.166666667,0.516666667,2.4,3.1291,6,2.25,0.5,0,0
180,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,2,0.333333333,1,3,0,0.000601866,4,1.333333333,1.313333333,1.2,3.1291,3,2,0,0,0
181,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3.272727273,1,1,4,1.5,1,1,11,0,0.001805597,12,1.090909091,1.572727273,4.4,3.1291,11,1.5,0.5,0,1
182,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1,1,1,2,1.5,1,4,0,0.000902799,4,1,-2.23,1.6,3.1291,4,2,0.5,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,4,1,1,2,2.5,0.5,1,8,1,0.000902799,9,1.125,0.805,3.2,3.1291,8,2.5,0.25,0,0
184,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.272727273,1,1,3,2,1,2,11,0,0.001805597,11,1,-1.645,2.2,3.1291,5.5,2,0.444444444,1,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.714285714,1,1,3,2,0.25,2,7,3,0.000601866,9,1.285714286,0.946428571,1.4,3.1291,3.5,2,0.2,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2.857142857,0,1,1,8,2.5,3,14,1,0.000902799,15,1.071428571,-1.127142857,1.866666667,3.1291,4.666666667,8,0.666666667,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,1,1,2,1.5,1,1,6,1,0.000601866,6,1,-1.45,2.4,3.1291,6,1.5,0.5,0,1
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,2,1.5,1,1,5,1,0.000601866,7,1.4,2.88,2,3.1291,5,1.5,0.5,0,0
189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,1,2,0,0.000601866,2,1,-3.01,0.8,3.1291,2,0,0.5,0,0
190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,1,1,1,0.000300933,2,2,8.4,0.4,3.1291,1,0,0,0,0
191,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,3.454545455,0,0.9,0,0,4,1,11,0,0.002407463,12,1.090909091,1.572727273,4.4,3.1291,11,0,0.8,1,0
192,3,0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4.2,0,0.9,3,2.333333333,0.428571429,2,10,1,0.001504664,11,1.1,-0.66,2,3.1291,5,2.333333333,0.3,10,0
193,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,4.909090909,1,1,2,2,1.2,2,11,4,0.001805597,16,1.454545455,3.718636364,5.836363636,7.16862163,5.5,2,0.545454545,5,0
194,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2,2,3.555555556,0,0.888888889,3,2,0.8,1,9,1,0.001504664,11,1.222222222,2.342222222,3.6,3.1291,9,2,0.444444444,0,0
195,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,2,1,1,3,0,0.000601866,3,1,-2.62,1.2,3.1291,3,2,0.333333333,0,0
196,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.6,1,1,1,3,0.25,1,5,1,0.000902799,7,1.4,2.88,2,3.1291,5,3,0,0,0
197,2,0,0,1,1,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.217391304,0,0.454545455,2,3,0.166666667,14,23,0,0.001504664,26,1.130434783,-1.61015528,0.657142857,3.1291,1.642857143,3,0.181818182,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833333333,1,1,0,0,1.5,1,6,0,0.000601866,6,1,-1.45,2.4,3.1291,6,0,0.5,1,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,1,1,1,0,1,1,-3.4,0.4,3.1291,1,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,1,1,-3.4,0.4,3.1291,1,0,0,0,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,0,1,1,1,0,2,2,8.4,0.4,3.1291,1,1,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,1,1,1,0,2,2,8.4,0.4,3.1291,1,0,0,0,0
203,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.2,1,1,1,2,0.666666667,1,5,0,0.001203732,6,1.2,0.52,2,3.1291,5,2,0.4,0,0
204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5,1,1,1,2,0,1,2,0,0.000300933,3,1.5,2.89,0.8,3.1291,2,2,0,0,0
205,0,0,0,0,3,1,0,0,2,0,0,0,2,1,0,0,0,1,0,2,1,1,0,1,3,0,2,0,0,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.75,0,0.909090909,1,2,3,1,12,2,0.002708396,14,1.166666667,2.856666667,4.8,3.1291,12,2,0.727272727,0,1
206,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,1,1,2,1.5,1,1,6,1,0.000601866,6,1,-1.45,2.4,3.1291,6,1.5,0.5,0,1
207,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.833333333,1,1,2,1.5,1,1,6,2,0.000601866,6,1,-1.45,2.4,3.1291,6,1.5,0.5,0,1
208,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,1,1,2,1.5,1,1,6,1,0.000601866,6,1,-1.45,2.4,3.1291,6,1.5,0.5,0,1
209,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666667,1,1,1,2,0,1,3,1,0.000902799,3,1,-2.62,1.2,3.1291,3,2,0.333333333,0,1
210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.25,1,1,1,1,0.333333333,1,4,3,0.000300933,5,1.25,0.72,1.6,3.1291,4,1,0.25,0,1
211,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,1,0,0,1,0,2,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,6,0,1,0,0,1,0,0,2,0,1,4,0,1,0,0,1,1,0,7.48,0,0.869565217,6,1.833333333,0.571428571,4,25,12,0.003009329,45,1.8,8.0875,10.5,9.516144504,6.25,1.833333333,0.391304348,1,1
212,3,3,0,3,8,2,3,3,0,0,0,0,11,6,3,4,0,3,0,1,4,3,1,3,1,2,10,4,3,1,1,0,3,1,0,2,0,2,3,1,1,8,0,2,2,0,3,0,0,2,0,4,6,2,1,0,1,0,2,0,3.986842105,0,0.742857143,13,2.076923077,1.028571429,6,76,12,0.01354198,96,1.263157895,4.255263158,6.119298246,6.4273556,12.66666667,2.076923077,0.5,1,1
213,5,0,0,2,3,0,0,3,1,3,0,0,3,1,1,1,0,1,2,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,8,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,4.434782609,0,0.782608696,5,1.8,0.625,8,23,3,0.003009329,36,1.565217391,4.000815217,2.889130435,5.148860815,2.875,1.8,0.304347826,23,1
214,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4.285714286,1,1,2,1.5,1,1,7,2,0.000601866,7,1,-1.06,2.8,3.1291,7,1.5,0.571428571,0,1
215,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0.7,2,1.5,0.428571429,4,10,1,0.000601866,10,1,-2.815,1,3.1291,2.5,1.5,0.3,0,1
216,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,1,1,2,1.5,1,1,6,1,0.000601866,6,1,-1.45,2.4,3.1291,6,1.5,0.5,0,1
217,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.125,1,1,2,1.5,2,1,8,2,0.001504664,10,1.25,2.28,3.2,3.1291,8,1.5,0.666666667,0,1
218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,1,1,1,1,0,1,2,1,0.000300933,3,1.5,2.89,0.8,3.1291,2,1,0,0,1
