ID,Affect, Article, Cause, Certain, Cogproc, Discrep, Insight, Motion, Negate, Negemo, They, SheHe, Prep, Ppron, Posemo, I, We, See, Hear, Social, Space, Tentat, Time, Conj, Excl, Incl, FocusPresent, FocusFuture, FocusPast, Differ, Reward, Risk, Quant, Compare, Swear, Netspeak, Interrog, You,Conj, Affiliation, Power,NN, NNP, PRP, PRP$, WP, DT, WDT, CD, RB, UH, VB, JJ, VBD, VBG, VBN, VBP, VBZ, MD,avg word length,Content Diversity,noun phrase count,noun phrase avg length,redundancy,sentences,words,big words,words captured %,syllables,syllables per word,flesh kincaid,fog index,smog index,avg words per sentence,NP avg length,stop words %,capital words,label,,
142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,6,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,1,1,2,2.5,0.111111111,1,10,1,0.001504664,17,1.7,8.37,8,8.841846275,10,2.5,0.1,0,1
143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8.6,1,1,1,1,1,2,5,2,0.000601866,11,2.2,11.345,17,8.841846275,2.5,1,0.5,0,1
144,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.333333333,1,1,2,2,0.8,2,9,2,0.001504664,11,1.222222222,0.587222222,1.8,3.1291,4.5,2,0.444444444,9,1
145,1,2,0,0,1,0,1,0,0,0,0,0,2,1,1,1,0,0,0,1,3,0,1,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,3,0,0,1,0,1,1,0,0,0,1,0,0,0,4,1,1,3,2.333333333,1.142857143,1,15,4,0.003310262,19,1.266666667,5.206666667,6,3.1291,15,2.333333333,0.533333333,1,0
146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3.75,1,1,2,2.5,0.142857143,1,8,0,0.001203732,9,1.125,0.805,3.2,3.1291,8,2.5,0.125,0,1
147,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857142857,1,1,2,2,0.75,1,7,2,0.001203732,12,1.714285714,7.368571429,8.514285714,8.841846275,7,2,0.428571429,0,1
148,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.333333333,1,1,3,1.333333333,0.666666667,1,6,2,0.001203732,11,1.833333333,8.383333333,9.066666667,8.841846275,6,1.333333333,0.4,1,1
149,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.375,1,1,1,1,2,2,8,0,0.001504664,9,1.125,-0.755,1.6,3.1291,4,1,0.714285714,1,1
150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,2,1.5,0,3,4,0,0.000300933,5,1.25,-0.32,0.533333333,3.1291,1.333333333,1.5,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,0,0,0,1,2,1,0.000300933,10,5,44.19,20.8,8.841846275,2,0,0.5,0,1
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,1,1,0,1,1,1,0,7,7,67.4,40.4,8.841846275,1,1,0,0,1
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,1,1,0,1,1,1,0,3,3,20.2,40.4,8.841846275,1,1,0,0,1
154,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.33333333,1,1,1,2,1,1,6,2,0.000601866,13,2.166666667,12.31666667,9.066666667,8.841846275,6,2,0.5,0,1
155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,10,1,1,3,1.666666667,0.4,2,7,1,0.000902799,13,1.857142857,7.689285714,7.114285714,7.16862163,3.5,1.666666667,0.285714286,0,1
156,2,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.857142857,1,1,3,1.333333333,0.4,2,7,0,0.001504664,8,1.142857143,-0.739285714,1.4,3.1291,3.5,1.333333333,0.285714286,0,1
157,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1,1,1,1,1,1,5,2,0.001203732,12,2.4,14.68,10,8.841846275,5,1,0.5,0,1
158,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.183333333,0,1,5,23.2,0.4,1,120,0,0.001504664,122,1.016666667,43.20666667,48,3.1291,120,23.2,0.285714286,0,0
159,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,5,1,1.333333333,0,1,6,1.166666667,0.666666667,3,51,1,0.000300933,53,1.039215686,3.302745098,6.8,3.1291,17,1.166666667,0.4,5,0
160,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0.9,4,2.25,1,3,11,1,0.001805597,13,1.181818182,-0.214545455,1.466666667,3.1291,3.666666667,2.25,0.5,11,1
161,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5.5,1,1,2,1.5,1.5,1,6,1,0.001203732,10,1.666666667,6.416666667,9.066666667,8.841846275,6,1.5,0.6,0,1
162,1,0,1,0,1,0,0,0,0,0,0,0,1,3,1,2,1,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.9,1,1,2,2.5,0.571428571,1,10,2,0.00210653,11,1.1,1.29,4,3.1291,10,2.5,0.3,0,1
163,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.333333333,1,1,1,2,2,1,6,0,0.001203732,6,1,-1.45,2.4,3.1291,6,2,0.666666667,1,0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,2,1,0,3,1.5,2.89,0.8,3.1291,2,0,0,1,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,2,0,1,2,0,0.000300933,2,1,-3.01,0.8,3.1291,2,2,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.66666667,1,1,1,1,0.333333333,1,3,1,0.000300933,8,2.666666667,17.04666667,14.53333333,8.841846275,3,1,0,0,1
167,1,1,0,0,2,2,0,0,1,0,0,0,4,3,1,1,0,0,1,6,1,1,1,2,1,2,1,0,0,1,0,0,0,2,0,0,0,2,2,0,0,4,0,2,2,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,3.333333333,0,0.954545455,5,1.4,1,1,24,1,0.004513993,26,1.083333333,6.553333333,9.6,3.1291,24,1.4,0.454545455,0,1
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1,1,1,1,0,1,1,1,0,19,19,209,40.4,8.841846275,1,1,0,0,1
169,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,4.19047619,0,0.823529412,10,1.4,0.333333333,3,21,5,0.00210653,24,1.142857143,0.625714286,2.8,3.1291,7,1.4,0.294117647,5,0
170,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.125,0,0.857142857,0,0,1.666666667,2,8,2,0.001504664,10,1.25,0.72,1.6,3.1291,4,0,0.571428571,1,1
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,1,1,1,0,1,1,1,0,5,5,43.8,40.4,8.841846275,1,1,0,0,1
172,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,1,2,2,0.5,1,6,2,0.000902799,9,1.5,4.45,2.4,3.1291,6,2,0.333333333,0,1
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,0,0,0,1,1,1,0,4,4,32,40.4,8.841846275,1,0,0,0,1
174,2,1,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,3.615384615,0,0.846153846,1,3,1.142857143,3,13,2,0.003310262,15,1.153846154,-0.284615385,1.733333333,3.1291,4.333333333,3,0.461538462,0,1
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,1,0,0,0,1,1,1,0,9,9,91,40.4,8.841846275,1,0,0,0,1
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,1,1,1,0,1,1,1,0,8,8,79.2,40.4,8.841846275,1,1,0,0,1
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,1,0,0,0,1,1,1,0,7,7,67.4,40.4,8.841846275,1,0,0,0,1
178,1,2,0,0,1,0,0,0,0,0,0,0,2,3,0,0,2,1,0,4,2,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,5,0,2,1,0,2,0,0,0,0,2,3,0,0,0,0,1,0,0,4,1,1,3,2.666666667,0.818181818,2,20,2,0.003611195,25,1.25,3.06,6,7.16862163,10,2.666666667,0.421052632,0,1
179,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.75,1,1,0,0,1,1,4,1,0.000601866,5,1.25,0.72,1.6,3.1291,4,0,0.5,0,1
180,3,2,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,4.153846154,0,0.923076923,3,1.333333333,0.857142857,2,13,2,0.002407463,17,1.307692308,2.375769231,5.676923077,7.16862163,6.5,1.333333333,0.461538462,2,0
181,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.4,1,1,1,2,0.666666667,1,5,0,0.000601866,6,1.2,0.52,2,3.1291,5,2,0.4,0,1
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.333333333,1,1,1,3,0,1,3,1,0,5,1.666666667,5.246666667,1.2,3.1291,3,3,0,3,0
183,1,2,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,2,0,4.111111111,0,0.866666667,6,2,0.777777778,3,18,2,0.003310262,21,1.166666667,0.516666667,2.4,3.1291,6,2,0.4,3,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,1,2,0,0,3,1.5,2.89,0.8,3.1291,2,1,0,1,0
185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,3.538461538,0,0.875,2,2.5,0.6,3,13,2,0.001203732,17,1.307692308,1.530769231,4.81025641,6.4273556,4.333333333,2.5,0.375,0,0
186,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1,1,2,1.5,0.666666667,1,6,0,0.001504664,6,1,-1.45,2.4,3.1291,6,1.5,0.5,0,0
187,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.333333333,1,1,2,2,1.333333333,1,9,0,0.000902799,9,1,-0.28,3.6,3.1291,9,2,0.571428571,1,0
188,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,3,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,1,4.461538462,1,1,2,2.5,0.857142857,1,13,2,0.002708396,18,1.384615385,5.818461538,8.276923077,8.841846275,13,2.5,0.461538462,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.125,0,0.25,7,1.142857143,0,7,8,7,0,36,4.5,37.95571429,35.45714286,8.841846275,1.142857143,1.142857143,0,1,1
190,3,3,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,7,1,0,2,4,0,2,6,0,2,0,1,0,0,2,0,2,0,2,4,5,0,6,0,1,0,0,3,0,0,2,0,1,4,0,0,0,1,1,2,0,4.684210526,0,0.777777778,8,2.125,1,4,38,6,0.008125188,50,1.315789474,3.641315789,4.852631579,5.985473137,9.5,2.125,0.472222222,1,1
191,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.727272727,0,0.888888889,4,1.75,0.666666667,1,11,0,0.00210653,13,1.181818182,2.645454545,4.4,3.1291,11,1.75,0.333333333,0,0
192,4,2,1,1,3,0,0,0,1,0,0,0,7,4,2,0,0,0,0,9,1,0,3,6,1,4,5,0,2,1,1,0,0,1,0,2,0,4,6,4,0,9,0,1,1,0,2,0,1,5,0,2,2,1,4,0,2,0,1,0,4.763636364,0,0.745454545,12,1.5,0.866666667,4,55,11,0.010532651,82,1.490909091,7.365227273,10.59090909,10.68635297,13.75,1.5,0.454545455,1,1
193,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,0,1,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,4.666666667,0,1,4,2.25,1,2,18,4,0.002708396,25,1.388888889,4.308888889,5.822222222,7.16862163,9,2.25,0.466666667,2,0
194,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,2,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,4,1,1,3,2.666666667,0.5,2,10,1,0.00210653,10,1,-1.84,2,3.1291,5,2.666666667,0.4,10,0
195,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,2,0,1,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,1,4.45,0,0.764705882,5,1.8,0.888888889,1,20,5,0.002708396,25,1.25,6.96,8,3.1291,20,1.8,0.470588235,1,0
196,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,7.5,1,1,2,1,3,1,4,1,0.001203732,5,1.25,0.72,1.6,3.1291,4,1,0.75,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3.6,1,1,1,2,1.5,1,5,0,0.001203732,5,1,-1.84,2,3.1291,5,2,0.6,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,1,2,2,0.333333333,1,5,1,0.000902799,6,1.2,0.52,2,3.1291,5,2,0.25,1,0
199,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.444444444,0,0.444444444,0,0,0.285714286,1,9,1,0.002407463,10,1.111111111,1.031111111,3.6,3.1291,9,0,0.222222222,0,1
200,1,4,0,0,2,0,0,3,0,0,0,1,4,3,1,0,0,0,0,3,2,1,0,3,1,3,6,0,0,1,0,0,0,0,0,0,0,2,3,0,0,6,0,2,0,0,2,1,0,1,0,2,1,0,1,0,0,1,0,0,4.735294118,0,0.8125,5,2,1.2,3,34,4,0.006921457,44,1.294117647,4.100588235,6.88627451,7.793537801,11.33333333,2,0.53125,0,1
201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,1,1,1,2,2,1,5,1,0.000601866,6,1.2,0.52,2,3.1291,5,2,0.75,1,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.25,1,1,1,1,0.333333333,1,4,1,0.000300933,8,2,9.57,11.6,8.841846275,4,1,0.25,0,1
203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,1,0,0,0,1,1,1,0.000300933,3,3,20.2,40.4,8.841846275,1,0,0,0,0
204,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,4.222222222,1,1,2,1.5,1.333333333,1,9,2,0.001805597,13,1.444444444,4.964444444,8.044444444,8.841846275,9,1.5,0.625,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,0,1,2,1,0.000300933,2,1,-3.01,0.8,3.1291,2,1,0,0,0
206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.75,1,1,1,2,0,1,4,0,0.000601866,4,1,-2.23,1.6,3.1291,4,2,0,0,0
207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,1,1,0,0.000300933,2,2,8.4,0.4,3.1291,1,1,0,1,0
208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.777777778,2,4.5,0.142857143,1,9,0,0.000601866,9,1,-0.28,3.6,3.1291,9,4.5,0.222222222,9,0
209,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,3,0,0,2,0,1,2,0,0,3,0,0,0,1,0,0,0,0,1,1,0,2,0,0,3,0,0,0,0,2,0,2,2,0,2,1,0,1,0,1,1,2,1,3.75,1,1,4,2.5,0.9,2,20,2,0.003310262,24,1.2,2.47,4,3.1291,10,2.5,0.444444444,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,10,1,1,3,1.333333333,0.333333333,1,8,1,0.000902799,13,1.625,6.705,8.2,8.841846275,8,1.333333333,0.25,0,1
211,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,1,1,0,0,2,1,3,1,0.000601866,4,1.333333333,1.313333333,1.2,3.1291,3,0,0.666666667,0,1
212,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3.5,1,1,0,0,1,1,4,0,0.000902799,4,1,-2.23,1.6,3.1291,4,0,0.5,1,0
213,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,1,1,2,1,0.666666667,1,6,1,0.001203732,6,1,-1.45,2.4,3.1291,6,1,0.5,0,0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,4.666666667,1,1,1,3,0.5,1,6,1,0.001203732,8,1.333333333,2.483333333,2.4,3.1291,6,3,0.2,0,0
